timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-11-29 10:00:00,96355.39000000,96849.00000000,96293.61000000,96844.01000000,1116.53171000,1732877999999,107889528.22806130,197397,657.66842000,63547360.34023380,0
2024-11-29 11:00:00,96844.00000000,97358.21000000,96548.00000000,97237.91000000,1444.65653000,1732881599999,140105296.89843150,231360,893.94795000,86707702.42731640,0
2024-11-29 12:00:00,97237.91000000,97500.00000000,96876.82000000,96929.07000000,1711.23986000,1732885199999,166431918.67981190,276360,926.14597000,90111068.32773940,0
2024-11-29 13:00:00,96929.07000000,97259.27000000,96768.00000000,97223.36000000,733.98329000,1732888799999,71168090.93277940,211604,371.25070000,36002419.53570650,0
2024-11-29 14:00:00,97223.35000000,98052.00000000,96916.66000000,98002.01000000,2591.48375000,1732892399999,252877820.49912300,419225,1299.96306000,126890704.87978250,0
2024-11-29 15:00:00,98002.01000000,98619.99000000,97685.46000000,98019.47000000,3820.86943000,1732895999999,375263002.78946460,526436,1902.47851000,186875533.56059340,0
2024-11-29 16:00:00,98019.46000000,98440.00000000,97700.00000000,97779.99000000,1997.13465000,1732899599999,195825628.98326810,344219,907.39671000,88980827.06044190,0
2024-11-29 17:00:00,97779.99000000,97810.00000000,96952.00000000,96968.29000000,2113.02564000,1732903199999,205579620.33974810,388111,799.08766000,77725293.33421210,0
2024-11-29 18:00:00,96968.28000000,97359.36000000,96853.82000000,97175.99000000,998.21089000,1732906799999,96982507.09444500,403856,514.27737000,49967998.94883040,0
2024-11-29 19:00:00,97175.99000000,97481.77000000,96879.53000000,97329.73000000,884.98604000,1732910399999,86017112.77878880,177994,420.79128000,40907981.35874290,0
2024-11-29 20:00:00,97329.73000000,97624.62000000,97200.00000000,97307.98000000,724.47274000,1732913999999,70556000.80393110,133883,394.09823000,38380703.60686570,0
2024-11-29 21:00:00,97307.98000000,97428.00000000,96981.01000000,97386.07000000,502.29134000,1732917599999,48844798.98796560,131637,236.23578000,22972525.09837690,0
2024-11-29 22:00:00,97386.07000000,97477.01000000,97232.00000000,97292.69000000,438.30227000,1732921199999,42673389.05095110,89358,204.75252000,19933415.85397550,0
2024-11-29 23:00:00,97292.69000000,97486.27000000,97111.47000000,97460.00000000,895.58814000,1732924799999,87130630.14197840,181693,484.52916000,47143488.66281590,0
2024-11-30 00:00:00,97460.00000000,97463.95000000,96946.06000000,96968.06000000,713.95220000,1732928399999,69376200.33387960,195761,258.31381000,25098966.02366660,0
2024-11-30 01:00:00,96968.06000000,96968.07000000,96425.21000000,96425.22000000,972.92368000,1732931999999,94072963.86872640,229534,370.11665000,35789066.65213080,0
2024-11-30 02:00:00,96425.22000000,96703.68000000,96309.85000000,96609.21000000,724.10767000,1732935599999,69887743.84526330,163311,386.03066000,37257195.08151330,0
2024-11-30 03:00:00,96609.20000000,96708.44000000,96394.56000000,96640.02000000,641.59085000,1732939199999,61957741.20994030,130686,321.68222000,31069086.03781870,0
2024-11-30 04:00:00,96640.02000000,96730.66000000,96532.70000000,96680.18000000,376.40360000,1732942799999,36380926.56529200,90955,195.83961000,18928897.74116180,0
2024-11-30 05:00:00,96680.18000000,97183.51000000,96680.17000000,97102.32000000,636.49230000,1732946399999,61651141.24554960,102932,376.20048000,36441438.06517910,0
2024-11-30 06:00:00,97102.33000000,97234.02000000,96602.00000000,96639.66000000,1571.94959000,1732949999999,152348833.95404640,240454,673.66297000,65289953.40519360,0
2024-11-30 07:00:00,96639.67000000,96920.00000000,96550.25000000,96783.38000000,812.54565000,1732953599999,78630386.55250390,131794,438.65890000,42450470.58362650,0
2024-11-30 08:00:00,96783.38000000,96968.78000000,96699.97000000,96953.49000000,571.60043000,1732957199999,55364822.55989130,104229,316.78433000,30685062.96511220,0
2024-11-30 09:00:00,96953.48000000,96953.49000000,96617.05000000,96779.98000000,509.04419000,1732960799999,49243096.90181830,112243,296.65546000,28696380.58188900,0
2024-11-30 10:00:00,96779.98000000,96802.79000000,96121.00000000,96137.48000000,837.68484000,1732964399999,80783112.73162820,290896,348.39535000,33596378.41724290,0
2024-11-30 11:00:00,96137.48000000,96444.00000000,96092.01000000,96267.99000000,527.28592000,1732967999999,50776005.82778590,129129,212.04738000,20417039.91718170,0
2024-11-30 12:00:00,96267.99000000,96563.98000000,96242.14000000,96553.23000000,419.01373000,1732971599999,40422250.34648310,117295,240.63305000,23213738.06255410,0
2024-11-30 13:00:00,96553.23000000,96682.54000000,96404.00000000,96405.34000000,617.96870000,1732975199999,59687686.72665840,132146,369.07428000,35653200.16413390,0
2024-11-30 14:00:00,96405.34000000,96720.00000000,96308.00000000,96462.64000000,561.32076000,1732978799999,54192352.60712110,154441,267.41245000,25819083.45270190,0
2024-11-30 15:00:00,96462.65000000,96732.15000000,96403.20000000,96645.41000000,462.12069000,1732982399999,44650890.84053980,239271,224.74346000,21714640.21998540,0
2024-11-30 16:00:00,96645.42000000,96960.00000000,96531.35000000,96871.31000000,724.01283000,1732985999999,69982664.40527100,197242,439.86031000,42516089.22039640,0
2024-11-30 17:00:00,96871.31000000,96964.00000000,96777.77000000,96780.38000000,414.54363000,1732989599999,40158027.17839580,93224,192.43690000,18643804.32920980,0
2024-11-30 18:00:00,96780.38000000,97010.00000000,96764.50000000,96966.37000000,364.99285000,1732993199999,35364781.80607190,93416,205.60208000,19923554.05459270,0
2024-11-30 19:00:00,96966.37000000,97062.50000000,96876.51000000,97019.68000000,319.04171000,1732996799999,30934793.03094090,67900,132.46352000,12844787.86492950,0
2024-11-30 20:00:00,97019.69000000,97040.00000000,96824.78000000,96967.99000000,363.64404000,1733000399999,35251906.34632230,58584,108.83261000,10550705.25990460,0
2024-11-30 21:00:00,96967.99000000,96977.69000000,96772.35000000,96792.02000000,307.83913000,1733003999999,29814536.88287000,71793,159.29476000,15428365.77610560,0
2024-11-30 22:00:00,96792.03000000,96831.84000000,96344.00000000,96466.11000000,643.55467000,1733007599999,62185814.53897380,95899,326.85207000,31590277.59934910,0
2024-11-30 23:00:00,96466.11000000,96592.00000000,96320.99000000,96407.99000000,410.19940000,1733011199999,39554270.39384750,111624,214.32172000,20666623.54786520,0
2024-12-01 00:00:00,96407.99000000,96672.49000000,96260.00000000,96340.60000000,532.95388000,1733014799999,51410648.79613400,154693,246.27919000,23756467.10209110,0
2024-12-01 01:00:00,96340.61000000,96516.00000000,96044.21000000,96106.62000000,756.83521000,1733018399999,72903934.16272580,171501,273.29283000,26324707.72179420,0
2024-12-01 02:00:00,96106.62000000,96518.88000000,95693.88000000,95776.22000000,1892.57481000,1733021999999,181924955.15246880,299382,846.69151000,81416187.59527970,0
2024-12-01 03:00:00,95776.22000000,96441.72000000,95770.03000000,96336.75000000,439.67101000,1733025599999,42280948.27671720,134345,241.78429000,23248405.73983420,0
2024-12-01 04:00:00,96336.76000000,96515.52000000,96195.99000000,96515.52000000,425.10396000,1733029199999,40949246.56874050,96234,266.74539000,25696955.87228780,0
2024-12-01 05:00:00,96515.51000000,96515.51000000,96284.51000000,96308.83000000,342.77205000,1733032799999,33051773.10047830,104284,113.13367000,10909072.68847790,0
2024-12-01 06:00:00,96308.82000000,96483.98000000,96284.52000000,96327.66000000,284.94834000,1733036399999,27468408.23304250,65621,128.24562000,12363314.08115200,0
2024-12-01 07:00:00,96327.65000000,96490.62000000,96299.10000000,96472.97000000,232.07707000,1733039999999,22373320.97841380,67765,111.13600000,10713801.10326740,0
2024-12-01 08:00:00,96472.97000000,97179.04000000,96424.99000000,97048.01000000,1566.85489000,1733043599999,151897152.73261820,240066,819.54099000,79429890.79157940,0
2024-12-01 09:00:00,97048.00000000,97098.53000000,96853.82000000,97030.15000000,447.52809000,1733047199999,43383082.92988220,92024,199.98495000,19386922.94696400,0
2024-12-01 10:00:00,97030.15000000,97036.00000000,96535.87000000,96811.99000000,372.85396000,1733050799999,36088601.95015390,89368,142.03576000,13744751.33806030,0
2024-12-01 11:00:00,96811.99000000,97140.00000000,96811.99000000,97108.89000000,416.13015000,1733054399999,40366674.99249260,89293,232.22275000,22525014.47282660,0
2024-12-01 12:00:00,97108.89000000,97130.56000000,96774.48000000,96774.49000000,619.39670000,1733057999999,60068114.71903430,125144,239.91096000,23261896.94709940,0
2024-12-01 13:00:00,96774.48000000,97388.78000000,96660.88000000,97071.93000000,1269.18144000,1733061599999,123193064.80912730,200987,667.47160000,64826792.45083430,0
2024-12-01 14:00:00,97071.93000000,97332.88000000,96968.25000000,97289.78000000,723.39318000,1733065199999,70284321.59006360,181254,341.10705000,33142564.93301600,0
2024-12-01 15:00:00,97289.77000000,97311.95000000,96960.51000000,97028.02000000,648.10982000,1733068799999,62957093.25821540,225872,249.81008000,24268205.91270310,0
2024-12-01 16:00:00,97028.02000000,97333.00000000,97000.00000000,97187.98000000,1175.84041000,1733072399999,114278933.30750830,144044,695.55339000,67584472.28804770,0
2024-12-01 17:00:00,97187.98000000,97299.98000000,97035.02000000,97299.97000000,499.07351000,1733075999999,48484898.84613060,105189,233.47243000,22679158.41440250,0
2024-12-01 18:00:00,97299.97000000,97523.41000000,97095.23000000,97118.69000000,690.43406000,1733079599999,67225357.41032070,103684,374.78991000,36499943.60253960,0
2024-12-01 19:00:00,97118.69000000,97306.59000000,96958.48000000,97178.73000000,602.77541000,1733083199999,58542737.37294570,121658,287.68674000,27941801.43433850,0
2024-12-01 20:00:00,97178.73000000,97200.00000000,96800.01000000,97099.99000000,608.28813000,1733086799999,58975216.26976150,135584,243.31139000,23594996.63213920,0
2024-12-01 21:00:00,97099.99000000,97780.00000000,97052.16000000,97767.62000000,672.45318000,1733090399999,65529069.05009580,106500,399.15499000,38898126.23418910,0
2024-12-01 22:00:00,97767.61000000,97836.00000000,97384.00000000,97562.56000000,769.64210000,1733093999999,75083886.48131940,104781,321.89357000,31406725.39391270,0
2024-12-01 23:00:00,97562.56000000,97771.04000000,97170.50000000,97185.18000000,949.71316000,1733097599999,92606185.61783020,182927,439.64063000,42868864.49680110,0
2024-12-02 00:00:00,97185.17000000,97613.08000000,97068.84000000,97436.75000000,1101.06797000,1733101199999,107157635.93181810,330525,591.12355000,57531326.77650360,0
2024-12-02 01:00:00,97436.75000000,98130.00000000,97405.26000000,97964.93000000,1944.92206000,1733104799999,190207313.03015390,299619,1204.59749000,117806925.42931440,0
2024-12-02 02:00:00,97964.93000000,98050.00000000,97445.87000000,97644.76000000,911.50431000,1733108399999,89020675.21659680,215414,368.03609000,35944652.24655720,0
2024-12-02 03:00:00,97644.75000000,97662.60000000,96350.00000000,96483.75000000,1435.45466000,1733111999999,139365982.97900510,292057,529.64603000,51412547.56447960,0
2024-12-02 04:00:00,96483.75000000,96841.27000000,96077.00000000,96708.00000000,2113.72725000,1733115599999,203819731.70533570,425879,1166.31597000,112471056.53548070,0
2024-12-02 05:00:00,96708.00000000,96924.00000000,96349.01000000,96359.99000000,704.32952000,1733119199999,68087069.49552660,192573,288.56226000,27894536.82165490,0
2024-12-02 06:00:00,96359.99000000,96434.02000000,96141.43000000,96279.99000000,774.11264000,1733122799999,74515662.65972230,176051,347.53154000,33454321.27984750,0
2024-12-02 07:00:00,96279.99000000,96465.38000000,95749.97000000,95999.99000000,1786.28249000,1733126399999,171482587.17706730,244182,838.60803000,80505343.51503080,0
2024-12-02 08:00:00,95999.99000000,96112.00000000,94872.00000000,95053.66000000,2561.69785000,1733129999999,244023658.63830680,488010,1096.91536000,104456278.91899270,0
2024-12-02 09:00:00,95053.66000000,95546.21000000,94967.32000000,95493.18000000,1323.54796000,1733133599999,126068786.41625900,355109,793.50067000,75585138.49628420,0
2024-12-02 10:00:00,95492.81000000,95496.75000000,94820.41000000,94972.01000000,1297.52641000,1733137199999,123362050.26067960,362957,607.59833000,57769035.68947950,0
2024-12-02 11:00:00,94972.01000000,95332.80000000,94868.33000000,95128.68000000,1117.08285000,1733140799999,106262751.32141900,274645,586.07613000,55753964.12769890,0
2024-12-02 12:00:00,95128.67000000,95407.64000000,94766.00000000,94972.02000000,1125.17789000,1733144399999,107016382.71425180,204649,516.57476000,49140315.26316640,0
2024-12-02 13:00:00,94972.03000000,95822.61000000,94837.77000000,95679.99000000,1636.29258000,1733147999999,156317361.39437110,343290,829.93764000,79279043.62409240,0
2024-12-02 14:00:00,95679.99000000,96814.73000000,95501.00000000,96321.27000000,2094.23553000,1733151599999,201511905.03115760,408208,1052.18495000,101228973.31731860,0
2024-12-02 15:00:00,96321.27000000,97214.77000000,95701.53000000,97048.00000000,3441.97446000,1733155199999,332889122.31541740,529167,1789.20836000,173127806.34312550,0
2024-12-02 16:00:00,97048.01000000,97356.69000000,96000.00000000,96167.46000000,2585.99366000,1733158799999,250051000.65250890,484767,1158.77226000,112063332.27043010,0
2024-12-02 17:00:00,96167.45000000,96573.00000000,94395.00000000,94604.03000000,3311.66979000,1733162399999,316154122.61617740,584493,1437.76800000,137321558.13628150,0
2024-12-02 18:00:00,94604.03000000,95839.44000000,94488.00000000,95646.14000000,1728.47693000,1733165999999,164758178.41137260,353727,913.22837000,87039976.39138410,0
2024-12-02 19:00:00,95646.13000000,95856.40000000,95157.12000000,95816.00000000,1170.85264000,1733169599999,111812938.73052880,241518,579.24804000,55324588.94679550,0
2024-12-02 20:00:00,95816.01000000,96327.87000000,95451.33000000,95666.66000000,1146.95152000,1733173199999,110031986.66119830,241865,538.05199000,51612214.84453170,0
2024-12-02 21:00:00,95666.66000000,95754.64000000,95345.05000000,95406.88000000,775.05733000,1733176799999,74048934.26086540,235268,381.39681000,36438501.86557690,0
2024-12-02 22:00:00,95406.88000000,95529.34000000,95112.01000000,95372.00000000,824.11254000,1733180399999,78586369.13924850,147393,485.55313000,46301508.82125630,0
2024-12-02 23:00:00,95372.00000000,95869.28000000,95328.00000000,95840.62000000,1046.61897000,1733183999999,100087414.97859980,128737,721.49751000,68995608.66530110,0
2024-12-03 00:00:00,95840.61000000,96105.26000000,95680.00000000,95804.03000000,1319.66771000,1733187599999,126545694.47488220,185403,754.69370000,72371970.91179270,0
2024-12-03 01:00:00,95804.04000000,95920.64000000,95454.54000000,95524.08000000,758.47935000,1733191199999,72557510.56748280,159258,321.84315000,30787042.53603560,0
2024-12-03 02:00:00,95524.08000000,96305.52000000,95400.00000000,96035.49000000,1027.42213000,1733194799999,98535745.41817810,141327,505.41444000,48466741.74927880,0
2024-12-03 03:00:00,96035.48000000,96210.42000000,95916.02000000,96079.36000000,565.82005000,1733198399999,54358176.15279120,88682,295.32600000,28370294.14473950,0
2024-12-03 04:00:00,96079.36000000,96220.00000000,95900.00000000,95920.64000000,580.79822000,1733201999999,55794173.46362350,92214,241.09000000,23159062.87715320,0
2024-12-03 05:00:00,95920.64000000,96168.00000000,95848.36000000,96155.18000000,572.94235000,1733205599999,55014852.29975280,74677,272.18692000,26139358.99839110,0
